unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane_,y_coordinate_state_plane_,park_facility_name,park_borough,latitude,longitude,location,incident_address,street_name,cross_street_1,cross_street_2,landmark
45523681,2020-01-31T18:02:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11204,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-01T12:00:00.000,11 BROOKLYN,BROOKLYN,989140,162592,Unspecified,BROOKLYN,40.61295253263316,-73.98238744598606,"{'type': 'Point', 'coordinates': [-73.98238744598606, 40.61295253263316]}",6610 BAY PARKWAY,BAY PARKWAY,SEA BEACH LINE,67 STREET,
45526174,2020-01-31T17:12:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10021,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-02-01T12:00:00.000,08 MANHATTAN,MANHATTAN,996695,219191,Unspecified,MANHATTAN,40.76829628880763,-73.95507167669733,"{'type': 'Point', 'coordinates': [-73.95507167669733, 40.76829628880763]}",406 EAST   73 STREET,EAST   73 STREET,1 AVENUE,YORK AVENUE,
45524497,2020-01-31T17:10:00.000,2020-02-05T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10303,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-05T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,939258,166853,Unspecified,STATEN ISLAND,40.62453519339569,-74.1620781173058,"{'type': 'Point', 'coordinates': [-74.1620781173058, 40.62453519339569]}",43 WOODCREST ROAD,WOODCREST ROAD,ALBERT COURT,BIRCH ROAD,
45522586,2020-01-31T16:36:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11414,,,ADDRESS,Howard Beach,N/A,Closed,2020-02-01T12:00:00.000,10 QUEENS,QUEENS,1028445,179431,Unspecified,QUEENS,40.659063058507385,-73.84071057604899,"{'type': 'Point', 'coordinates': [-73.84071057604899, 40.659063058507385]}",92-05 159 AVENUE,159 AVENUE,92 STREET,CROSS BAY BOULEVARD,
45524757,2020-01-31T16:28:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11215,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-03T12:00:00.000,06 BROOKLYN,BROOKLYN,987311,183853,Unspecified,BROOKLYN,40.67131023075586,-73.98896539898266,"{'type': 'Point', 'coordinates': [-73.98896539898266, 40.67131023075586]}",198 8 STREET,8 STREET,3 AVENUE,4 AVENUE,
45525466,2020-01-31T16:16:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10002,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-02-01T12:00:00.000,03 MANHATTAN,MANHATTAN,986395,199967,Unspecified,MANHATTAN,40.715539700449895,-73.99226235684216,"{'type': 'Point', 'coordinates': [-73.99226235684216, 40.715539700449895]}",25 ALLEN STREET,ALLEN STREET,CANAL STREET,HESTER STREET,
45525512,2020-01-31T16:09:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1C Uncollected Xmas Trees,Sidewalk,10314,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-01T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,945323,161923,Unspecified,STATEN ISLAND,40.611032109522405,-74.14020132009749,"{'type': 'Point', 'coordinates': [-74.14020132009749, 40.611032109522405]}",11 MARTIN AVENUE,MARTIN AVENUE,LIVERMORE AVENUE,PURDY AVENUE,
45522217,2020-01-31T16:05:00.000,2020-02-07T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11239,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-07T12:00:00.000,18 BROOKLYN,BROOKLYN,1015875,175287,Unspecified,BROOKLYN,40.64774250933724,-73.88603525394102,"{'type': 'Point', 'coordinates': [-73.88603525394102, 40.64774250933724]}",594 LOUISIANA AVENUE,LOUISIANA AVENUE,VANDALIA AVENUE,TWIN PINES DRIVE,
45521477,2020-01-31T16:04:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,11216,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-01T12:00:00.000,03 BROOKLYN,BROOKLYN,997561,189226,Unspecified,BROOKLYN,40.6860484195606,-73.95200455889021,"{'type': 'Point', 'coordinates': [-73.95200455889021, 40.6860484195606]}",368 GATES AVENUE,GATES AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,
45521493,2020-01-31T15:58:00.000,2020-02-05T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RO Missed Recycling Organics,,10303,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-05T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,941273,168301,Unspecified,STATEN ISLAND,40.628519647235684,-74.15482856413034,"{'type': 'Point', 'coordinates': [-74.15482856413034, 40.628519647235684]}",191 NETHERLAND AVENUE,NETHERLAND AVENUE,VAN NAME AVENUE,VAN PELT AVENUE,
45525910,2020-01-31T15:56:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10303,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-01T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,941273,168301,Unspecified,STATEN ISLAND,40.628519647235684,-74.15482856413034,"{'type': 'Point', 'coordinates': [-74.15482856413034, 40.628519647235684]}",191 NETHERLAND AVENUE,NETHERLAND AVENUE,VAN NAME AVENUE,VAN PELT AVENUE,
45523754,2020-01-31T15:48:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1C Uncollected Xmas Trees,Sidewalk,10011,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-02-01T12:00:00.000,05 MANHATTAN,MANHATTAN,986323,208442,Unspecified,MANHATTAN,40.73880152830975,-73.99251947118944,"{'type': 'Point', 'coordinates': [-73.99251947118944, 40.73880152830975]}",12 WEST   18 STREET,WEST   18 STREET,5 AVENUE,AVENUE OF THE AMERICAS,
45522222,2020-01-31T15:46:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11215,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-03T12:00:00.000,06 BROOKLYN,BROOKLYN,987964,183446,Unspecified,BROOKLYN,40.670192856963276,-73.9866116231107,"{'type': 'Point', 'coordinates': [-73.9866116231107, 40.670192856963276]}",261 8 STREET,8 STREET,4 AVENUE,5 AVENUE,
45526240,2020-01-31T15:46:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11210,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-01T12:00:00.000,14 BROOKLYN,BROOKLYN,996985,166750,Unspecified,BROOKLYN,40.62435757474769,-73.95412388318692,"{'type': 'Point', 'coordinates': [-73.95412388318692, 40.62435757474769]}",1145 EAST   22 STREET,EAST   22 STREET,AVENUE J,AVENUE K,
45525922,2020-01-31T15:35:00.000,2020-02-05T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,10301,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-05T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,962609,171336,Unspecified,STATEN ISLAND,40.63692789210611,-74.0779734704669,"{'type': 'Point', 'coordinates': [-74.0779734704669, 40.63692789210611]}",38 ST PAULS AVENUE,ST PAULS AVENUE,VAN DUZER STREET,HANNAH STREET,
45523257,2020-01-31T15:24:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1C Uncollected Xmas Trees,Sidewalk,11435,,,ADDRESS,Jamaica,N/A,Closed,2020-02-03T12:00:00.000,12 QUEENS,QUEENS,1037784,191335,Unspecified,QUEENS,40.6916852398315,-73.80695611805501,"{'type': 'Point', 'coordinates': [-73.80695611805501, 40.6916852398315]}",144-27 106 AVENUE,106 AVENUE,PINEGROVE STREET,INWOOD STREET,
45522591,2020-01-31T15:23:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11420,,,ADDRESS,South Ozone Park,N/A,Closed,2020-02-01T12:00:00.000,10 QUEENS,QUEENS,1038243,184146,Unspecified,QUEENS,40.67195033016481,-73.80535856929302,"{'type': 'Point', 'coordinates': [-73.80535856929302, 40.67195033016481]}",129-41 133 STREET,133 STREET,SUTTER AVENUE,131 AVENUE,
45522564,2020-01-31T15:20:00.000,2020-01-31T15:20:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,10011,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-01-31T15:20:00.000,05 MANHATTAN,MANHATTAN,985497,208579,Unspecified,MANHATTAN,40.73917771436497,-73.99550010994352,"{'type': 'Point', 'coordinates': [-73.99550010994352, 40.73917771436497]}",590 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST 16 STREET,WEST 17 STREET,
45525460,2020-01-31T15:20:00.000,2020-01-31T15:20:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11429,,,ADDRESS,Queens Village,DSNY Garage,Closed,2020-01-31T15:20:00.000,13 QUEENS,QUEENS,1055842,195953,Unspecified,QUEENS,40.7042328668808,-73.74179011942708,"{'type': 'Point', 'coordinates': [-73.74179011942708, 40.7042328668808]}",214-20 113 AVENUE,113 AVENUE,DELEVAN STREET,SPRINGFIELD BOULEVARD,
45523664,2020-01-31T15:02:00.000,2020-02-10T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,10305,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-10T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,966830,162733,Unspecified,STATEN ISLAND,40.61332377403518,-74.06274282644992,"{'type': 'Point', 'coordinates': [-74.06274282644992, 40.61332377403518]}",89 LINDEN PLACE,LINDEN PLACE,BEND,SCARBORO AVENUE,
45524839,2020-01-31T14:43:00.000,2020-01-31T14:43:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11420,,,ADDRESS,South Ozone Park,N/A,Closed,2020-01-31T14:43:00.000,10 QUEENS,QUEENS,1037597,182599,Unspecified,QUEENS,40.66770808735977,-73.80769959457383,"{'type': 'Point', 'coordinates': [-73.80769959457383, 40.66770808735977]}",131-21 135 AVENUE,135 AVENUE,131 STREET,132 STREET,
45523069,2020-01-31T14:09:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1C Uncollected Xmas Trees,Sidewalk,10025,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-02-01T12:00:00.000,07 MANHATTAN,MANHATTAN,991371,228296,Unspecified,MANHATTAN,40.79329299290045,-73.97428246620875,"{'type': 'Point', 'coordinates': [-73.97428246620875, 40.79329299290045]}",680 WEST END AVENUE,WEST END AVENUE,BROADWAY,WEST END AVENUE,
45526673,2020-01-31T14:04:00.000,2020-02-04T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RO Missed Recycling Organics,,11356,,,ADDRESS,College Point,DSNY Garage,Closed,2020-02-04T12:00:00.000,07 QUEENS,QUEENS,1026254,228055,Unspecified,QUEENS,40.79253455595628,-73.84830395908976,"{'type': 'Point', 'coordinates': [-73.84830395908976, 40.79253455595628]}",5-11 COLLEGE PLACE,COLLEGE PLACE,5 AVENUE,6 AVENUE,
45525216,2020-01-31T13:55:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,10022,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-02-01T12:00:00.000,05 MANHATTAN,MANHATTAN,992122,217199,Unspecified,MANHATTAN,40.76283401906399,-73.97158322647591,"{'type': 'Point', 'coordinates': [-73.97158322647591, 40.76283401906399]}",36 EAST   58 STREET,EAST   58 STREET,MADISON AVENUE,PARK AVENUE,
45515682,2020-01-31T13:42:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11236,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-01T12:00:00.000,16 BROOKLYN,BROOKLYN,1009643,177339,Unspecified,BROOKLYN,40.65339486206059,-73.90848532203368,"{'type': 'Point', 'coordinates': [-73.90848532203368, 40.65339486206059]}",711 BRISTOL STREET,BRISTOL STREET,LINDEN BOULEVARD,DITMAS AVENUE,
45517914,2020-01-31T13:34:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1C Uncollected Xmas Trees,Sidewalk,11219,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-03T12:00:00.000,12 BROOKLYN,BROOKLYN,982981,170713,Unspecified,BROOKLYN,40.635244235842336,-74.00457214659947,"{'type': 'Point', 'coordinates': [-74.00457214659947, 40.635244235842336]}",944 57 STREET,57 STREET,9 AVENUE,FT HAMILTON PARKWAY,
45520614,2020-01-31T13:23:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11218,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-01T12:00:00.000,12 BROOKLYN,BROOKLYN,990774,171943,Unspecified,BROOKLYN,40.63861801192124,-73.97649314983029,"{'type': 'Point', 'coordinates': [-73.97649314983029, 40.63861801192124]}",561 EAST    3 STREET,EAST    3 STREET,AVENUE C,CORTELYOU ROAD,
45518964,2020-01-31T13:14:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,11223,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-03T12:00:00.000,15 BROOKLYN,BROOKLYN,994347,156232,Unspecified,BROOKLYN,40.59549122658335,-73.96364264668102,"{'type': 'Point', 'coordinates': [-73.96364264668102, 40.59549122658335]}",2246 EAST    7 STREET,EAST    7 STREET,AVENUE V,GRAVESEND NECK ROAD,
45516673,2020-01-31T13:02:00.000,2020-02-05T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,10303,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-05T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,939450,167610,Unspecified,STATEN ISLAND,40.62661396908012,-74.16139148690297,"{'type': 'Point', 'coordinates': [-74.16139148690297, 40.62661396908012]}",2158 FOREST AVENUE,FOREST AVENUE,AMITY PLACE,SAMUEL PLACE,
45517694,2020-01-31T12:59:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11355,,,ADDRESS,Flushing,DSNY Garage,Closed,2020-02-03T12:00:00.000,07 QUEENS,QUEENS,1034867,216482,Unspecified,QUEENS,40.760724648931735,-73.81728565915016,"{'type': 'Point', 'coordinates': [-73.81728565915016, 40.760724648931735]}",147-46 BARCLAY AVENUE,BARCLAY AVENUE,147 STREET,149 STREET,
45514946,2020-01-31T12:29:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,10030,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-02-01T12:00:00.000,10 MANHATTAN,MANHATTAN,1000397,237811,Unspecified,MANHATTAN,40.81939715445981,-73.94166213521372,"{'type': 'Point', 'coordinates': [-73.94166213521372, 40.81939715445981]}",212 WEST  141 STREET,WEST  141 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,
45515783,2020-01-31T12:28:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11692,,,ADDRESS,Arverne,DSNY Garage,Closed,2020-02-03T12:00:00.000,14 QUEENS,QUEENS,1039470,153632,Unspecified,QUEENS,40.58818849619561,-73.80118498858775,"{'type': 'Point', 'coordinates': [-73.80118498858775, 40.58818849619561]}",7305 LIGHTHOUSE DRIVE,LIGHTHOUSE DRIVE,BEACH 73 STREET,BEACH 74 STREET,
45520888,2020-01-31T12:26:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,10030,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-02-01T12:00:00.000,10 MANHATTAN,MANHATTAN,1000419,237798,Unspecified,MANHATTAN,40.8193614328875,-73.94158268225746,"{'type': 'Point', 'coordinates': [-73.94158268225746, 40.8193614328875]}",208 WEST  141 STREET,WEST  141 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,
45517866,2020-01-31T12:25:00.000,2020-02-06T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11691,,,ADDRESS,Far Rockaway,DSNY Garage,Closed,2020-02-06T12:00:00.000,14 QUEENS,QUEENS,1053415,157575,Unspecified,QUEENS,40.59891335247817,-73.75093705639746,"{'type': 'Point', 'coordinates': [-73.75093705639746, 40.59891335247817]}",17-10 BROOKHAVEN AVENUE,BROOKHAVEN AVENUE,BEACH 17 STREET,BEACH 19 STREET,
45518655,2020-01-31T12:20:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11419,,,ADDRESS,South Richmond Hill,N/A,Closed,2020-02-01T12:00:00.000,10 QUEENS,QUEENS,1030256,189015,Unspecified,QUEENS,40.68535971809448,-73.83411789739816,"{'type': 'Point', 'coordinates': [-73.83411789739816, 40.68535971809448]}",108-02 103 AVENUE,103 AVENUE,108 STREET,109 STREET,
45513644,2020-01-31T12:14:00.000,2020-02-05T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11211,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-05T12:00:00.000,01 BROOKLYN,BROOKLYN,998129,198339,Unspecified,BROOKLYN,40.71106060302873,-73.94993774415242,"{'type': 'Point', 'coordinates': [-73.94993774415242, 40.71106060302873]}",540 GRAND STREET,GRAND STREET,UNION AVENUE,LORIMER STREET,
45515876,2020-01-31T12:14:00.000,2020-02-04T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10302,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-04T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,945223,168003,Unspecified,STATEN ISLAND,40.62771998352405,-74.14059663125161,"{'type': 'Point', 'coordinates': [-74.14059663125161, 40.62771998352405]}",52 ORANGE AVENUE,ORANGE AVENUE,SEYMOUR AVENUE,RILEY PLACE,
45513640,2020-01-31T12:08:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11210,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-03T12:00:00.000,18 BROOKLYN,BROOKLYN,1000643,166096,Unspecified,BROOKLYN,40.62255646839594,-73.94094802419939,"{'type': 'Point', 'coordinates': [-73.94094802419939, 40.62255646839594]}",3521 AVENUE L,AVENUE L,EAST 35 STREET,EAST 36 STREET,
45518845,2020-01-31T11:59:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11693,,,ADDRESS,Far Rockaway,DSNY Garage,Closed,2020-02-03T12:00:00.000,14 QUEENS,QUEENS,1035309,151969,Unspecified,QUEENS,40.58364884732063,-73.81617884141741,"{'type': 'Point', 'coordinates': [-73.81617884141741, 40.58364884732063]}",95-02 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH 95 STREET,BEACH 96 STREET,
45515877,2020-01-31T11:58:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10458,,,ADDRESS,BRONX,DSNY Garage,Closed,2020-02-03T12:00:00.000,06 BRONX,BRONX,1015105,250010,Unspecified,BRONX,40.852840722787725,-73.88846719302342,"{'type': 'Point', 'coordinates': [-73.88846719302342, 40.852840722787725]}",620 EAST  183 STREET,EAST  183 STREET,ADAMS PLACE,HUGHES AVENUE,
45516689,2020-01-31T11:56:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,10040,,,ADDRESS,NEW YORK,DSNY Garage,Closed,2020-02-01T12:00:00.000,12 MANHATTAN,MANHATTAN,1004479,254387,Unspecified,MANHATTAN,40.864885010046,-73.92686418949384,"{'type': 'Point', 'coordinates': [-73.92686418949384, 40.864885010046]}",200 DYCKMAN STREET,DYCKMAN STREET,VERMILYEA AVENUE,BROADWAY,
45519819,2020-01-31T11:48:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11211,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-03T12:00:00.000,01 BROOKLYN,BROOKLYN,996227,199514,Unspecified,BROOKLYN,40.71428847687606,-73.95679626291125,"{'type': 'Point', 'coordinates': [-73.95679626291125, 40.71428847687606]}",338 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ROEBLING STREET,NORTH 4 STREET,
45517840,2020-01-31T11:47:00.000,2020-02-04T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10303,,,ADDRESS,STATEN ISLAND,DSNY Garage,Closed,2020-02-04T12:00:00.000,01 STATEN ISLAND,STATEN ISLAND,943513,169245,Unspecified,STATEN ISLAND,40.631121308396466,-74.14676447317841,"{'type': 'Point', 'coordinates': [-74.14676447317841, 40.631121308396466]}",216 WALKER STREET,WALKER STREET,DR M L KING JR EP ET   13 NB,MORNINGSTAR ROAD,
45521159,2020-01-31T11:39:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RO Missed Recycling Organics,,11232,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-01T12:00:00.000,07 BROOKLYN,BROOKLYN,982327,176213,Unspecified,BROOKLYN,40.65034043601541,-74.00693004517717,"{'type': 'Point', 'coordinates': [-74.00693004517717, 40.65034043601541]}",438 42 STREET,42 STREET,4 AVENUE,5 AVENUE,
45519786,2020-01-31T11:30:00.000,2020-02-01T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11427,,,ADDRESS,Queens Village,DSNY Garage,Closed,2020-02-01T12:00:00.000,11 QUEENS,QUEENS,1052627,206263,Unspecified,QUEENS,40.73255665456491,-73.75328082115503,"{'type': 'Point', 'coordinates': [-73.75328082115503, 40.73255665456491]}",82-17 217 STREET,217 STREET,82 AVENUE,85 AVENUE,
45519932,2020-01-31T11:24:00.000,2020-02-03T12:00:00.000,DSNY,Department of Sanitation,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,11222,,,ADDRESS,BROOKLYN,DSNY Garage,Closed,2020-02-03T12:00:00.000,01 BROOKLYN,BROOKLYN,999353,203760,Unspecified,BROOKLYN,40.72593793760514,-73.94551055189841,"{'type': 'Point', 'coordinates': [-73.94551055189841, 40.72593793760514]}",691 HUMBOLDT STREET,HUMBOLDT STREET,NASSAU AVENUE,MOULTRIE STREET,
