year_month,Complaint Type,BoroCd,complaint_count
2016-05,Basket Complaint,503,6
2016-05,Basket Complaint,595,2
2016-05,Collection Truck Noise,102,1
2016-05,Collection Truck Noise,104,3
2016-05,Collection Truck Noise,106,2
2016-05,Collection Truck Noise,109,1
2016-05,Collection Truck Noise,301,2
2016-05,Collection Truck Noise,312,1
2016-05,Collection Truck Noise,314,1
2016-05,Collection Truck Noise,401,1
2016-05,Missing Collection,101,8
2016-05,Missing Collection,102,43
2016-05,Missing Collection,103,14
2016-05,Missing Collection,104,42
2016-05,Missing Collection,105,8
2016-05,Missing Collection,106,11
2016-05,Missing Collection,107,17
2016-05,Missing Collection,108,13
2016-05,Missing Collection,109,3
2016-05,Missing Collection,110,22
2016-05,Missing Collection,111,6
2016-05,Missing Collection,112,4
2016-05,Missing Collection,201,4
2016-05,Missing Collection,202,3
2016-05,Missing Collection,203,13
2016-05,Missing Collection,204,4
2016-05,Missing Collection,206,12
2016-05,Missing Collection,207,3
2016-05,Missing Collection,208,10
2016-05,Missing Collection,209,11
2016-05,Missing Collection,210,36
2016-05,Missing Collection,211,8
2016-05,Missing Collection,212,22
2016-05,Missing Collection,301,97
2016-05,Missing Collection,302,24
2016-05,Missing Collection,303,75
2016-05,Missing Collection,304,16
2016-05,Missing Collection,305,23
2016-05,Missing Collection,306,162
2016-05,Missing Collection,307,14
2016-05,Missing Collection,308,17
2016-05,Missing Collection,309,16
2016-05,Missing Collection,310,30
2016-05,Missing Collection,311,37
2016-05,Missing Collection,312,90
2016-05,Missing Collection,313,14
2016-05,Missing Collection,314,28
2016-05,Missing Collection,315,33
2016-05,Missing Collection,316,8
2016-05,Missing Collection,317,34
2016-05,Missing Collection,318,60
2016-05,Missing Collection,355,1
2016-05,Missing Collection,401,53
2016-05,Missing Collection,402,13
2016-05,Missing Collection,403,20
2016-05,Missing Collection,404,20
2016-05,Missing Collection,405,51
2016-05,Missing Collection,406,30
2016-05,Missing Collection,407,123
2016-05,Missing Collection,408,67
2016-05,Missing Collection,409,32
2016-05,Missing Collection,410,275
2016-05,Missing Collection,411,59
2016-05,Missing Collection,412,70
2016-05,Missing Collection,413,87
2016-05,Missing Collection,414,23
2016-05,Missing Collection,501,159
2016-05,Missing Collection,502,86
2016-05,Missing Collection,503,91
2016-05,Overflowing Recycling Baskets,102,1
2016-05,Sweeping Complaint,103,2
2016-05,Sweeping Complaint,104,1
2016-05,Sweeping Complaint,107,3
2016-05,Sweeping Complaint,108,1
2016-05,Sweeping Complaint,110,3
2016-05,Sweeping Complaint,111,2
2016-05,Sweeping Complaint,112,2
2016-05,Sweeping Complaint,203,5
2016-05,Sweeping Complaint,207,2
2016-05,Sweeping Complaint,209,1
2016-05,Sweeping Complaint,210,4
2016-05,Sweeping Complaint,301,1
2016-05,Sweeping Complaint,302,1
2016-05,Sweeping Complaint,303,3
2016-05,Sweeping Complaint,305,1
2016-05,Sweeping Complaint,306,2
2016-05,Sweeping Complaint,307,2
2016-05,Sweeping Complaint,310,1
2016-05,Sweeping Complaint,311,2
2016-05,Sweeping Complaint,312,2
2016-05,Sweeping Complaint,314,4
2016-05,Sweeping Complaint,315,2
2016-05,Sweeping Complaint,317,1
2016-05,Sweeping Complaint,318,7
2016-05,Sweeping Complaint,402,3
2016-05,Sweeping Complaint,404,1
2016-05,Sweeping Complaint,405,1
2016-05,Sweeping Complaint,406,2
2016-05,Sweeping Complaint,407,7
2016-05,Sweeping Complaint,410,1
2016-05,Sweeping Complaint,412,1
2016-05,Sweeping Complaint,413,1
2016-05,Sweeping Complaint,414,1
2016-05,Sweeping Complaint,502,1
2016-06,Adopt-A-Basket,101,1
2016-06,Adopt-A-Basket,104,2
2016-06,Adopt-A-Basket,105,1
2016-06,Adopt-A-Basket,106,2
2016-06,Adopt-A-Basket,107,5
2016-06,Adopt-A-Basket,108,1
2016-06,Adopt-A-Basket,110,4
2016-06,Adopt-A-Basket,112,3
2016-06,Adopt-A-Basket,202,1
2016-06,Adopt-A-Basket,203,1
2016-06,Adopt-A-Basket,204,5
2016-06,Adopt-A-Basket,205,5
2016-06,Adopt-A-Basket,206,4
2016-06,Adopt-A-Basket,207,1
2016-06,Adopt-A-Basket,208,2
2016-06,Adopt-A-Basket,209,2
2016-06,Adopt-A-Basket,210,1
2016-06,Adopt-A-Basket,211,7
2016-06,Adopt-A-Basket,212,1
2016-06,Adopt-A-Basket,303,1
2016-06,Adopt-A-Basket,308,1
2016-06,Adopt-A-Basket,412,1
2016-06,Adopt-A-Basket,501,2
2016-06,Adopt-A-Basket,503,5
2016-06,Basket Complaint,102,14
2016-06,Basket Complaint,103,6
2016-06,Basket Complaint,104,8
2016-06,Basket Complaint,105,5
2016-06,Basket Complaint,106,8
2016-06,Basket Complaint,107,20
2016-06,Basket Complaint,108,4
2016-06,Basket Complaint,109,3
2016-06,Basket Complaint,110,9
2016-06,Basket Complaint,111,6
2016-06,Basket Complaint,112,10
2016-06,Basket Complaint,164,3
2016-06,Basket Complaint,201,1
2016-06,Basket Complaint,202,1
2016-06,Basket Complaint,203,1
2016-06,Basket Complaint,204,1
2016-06,Basket Complaint,206,5
2016-06,Basket Complaint,207,4
2016-06,Basket Complaint,208,4
2016-06,Basket Complaint,209,4
2016-06,Basket Complaint,210,1
2016-06,Basket Complaint,211,2
2016-06,Basket Complaint,212,5
2016-06,Basket Complaint,301,7
2016-06,Basket Complaint,302,9
2016-06,Basket Complaint,303,14
2016-06,Basket Complaint,304,5
2016-06,Basket Complaint,305,5
2016-06,Basket Complaint,306,4
2016-06,Basket Complaint,307,3
2016-06,Basket Complaint,308,7
2016-06,Basket Complaint,309,2
2016-06,Basket Complaint,310,1
2016-06,Basket Complaint,311,13
2016-06,Basket Complaint,312,59
2016-06,Basket Complaint,313,6
2016-06,Basket Complaint,314,7
2016-06,Basket Complaint,315,8
2016-06,Basket Complaint,316,3
2016-06,Basket Complaint,317,1
2016-06,Basket Complaint,318,8
2016-06,Basket Complaint,401,16
2016-06,Basket Complaint,402,11
2016-06,Basket Complaint,403,6
2016-06,Basket Complaint,404,1
2016-06,Basket Complaint,405,16
2016-06,Basket Complaint,406,4
2016-06,Basket Complaint,407,9
2016-06,Basket Complaint,408,8
2016-06,Basket Complaint,410,2
2016-06,Basket Complaint,411,4
2016-06,Basket Complaint,412,14
2016-06,Basket Complaint,413,6
2016-06,Basket Complaint,414,4
2016-06,Basket Complaint,482,1
2016-06,Basket Complaint,501,14
2016-06,Basket Complaint,502,6
2016-06,Basket Complaint,503,12
2016-06,Basket Complaint,595,1
2016-06,Collection Truck Noise,105,2
2016-06,Collection Truck Noise,107,3
2016-06,Collection Truck Noise,108,1
2016-06,Collection Truck Noise,112,3
2016-06,Collection Truck Noise,305,1
2016-06,Collection Truck Noise,306,2
2016-06,Collection Truck Noise,311,1
2016-06,Collection Truck Noise,312,1
2016-06,Collection Truck Noise,315,1
2016-06,Collection Truck Noise,407,1
2016-06,Missing Collection,101,14
2016-06,Missing Collection,102,34
2016-06,Missing Collection,103,29
2016-06,Missing Collection,104,58
2016-06,Missing Collection,105,4
2016-06,Missing Collection,106,12
2016-06,Missing Collection,107,18
2016-06,Missing Collection,108,26
2016-06,Missing Collection,110,30
2016-06,Missing Collection,111,11
2016-06,Missing Collection,112,32
2016-06,Missing Collection,201,4
2016-06,Missing Collection,202,1
2016-06,Missing Collection,203,41
2016-06,Missing Collection,204,7
2016-06,Missing Collection,205,4
2016-06,Missing Collection,206,14
2016-06,Missing Collection,207,4
2016-06,Missing Collection,208,15
2016-06,Missing Collection,209,14
2016-06,Missing Collection,210,34
2016-06,Missing Collection,211,15
2016-06,Missing Collection,212,15
2016-06,Missing Collection,301,123
2016-06,Missing Collection,302,43
2016-06,Missing Collection,303,79
2016-06,Missing Collection,304,14
2016-06,Missing Collection,305,55
2016-06,Missing Collection,306,221
2016-06,Missing Collection,307,13
2016-06,Missing Collection,308,18
2016-06,Missing Collection,309,12
2016-06,Missing Collection,310,35
2016-06,Missing Collection,311,62
2016-06,Missing Collection,312,103
2016-06,Missing Collection,313,9
2016-06,Missing Collection,314,44
2016-06,Missing Collection,315,48
